date,TATAELXSI,TATAPOWER,UJJIVANSFB,VBL,WHIRLPOOL,ADANIENT,ADANIPORTS,AETHER,AXISBANK,BAJFINANCE,BANDHANBNK,BHEL,CASTROLIND,CDSL,CLEAN,COALINDIA,DATAPATTNS,DMART,FEDERALBNK,HAL,HAPPSTMNDS,HDFCBANK,HFCL,IDFCFIRSTB,IEX,INDIGO,IRCTC,IRFC,KELLTONTEC,KOTAKBANK,LATENTVIEW,MAZDOCK,MCX,MTARTECH,NEWGEN,PPL,PRINCEPIPE,RVNL,SBICARD,SBIN,SONACOMS,SPANDANA,SYNGENE,TATACONSUM
2024-12-05,7367.75,430.85,34.98,633.5,1892.45,2522.55,1277.05,866.85,1166.4,6850.4,177.44,251.8,219.67,1855.95,1287.95,418.4,2633.3,3863.95,214.97,4568.85,760.5,1865.75,129.36,65.96,178.15,4368.55,836.85,150.84,147.13,1775.15,478.4,4861.55,6488.25,1791.4,1309.45,512.2,437.4,443.25,724.4,865.45,675.0,398.6,928.3,966.45
2024-12-06,7396.45,439.7,35.1,644.05,1895.05,2506.4,1259.05,863.0,1184.55,6850.3,176.27,249.05,222.37,1883.8,1292.65,417.15,2599.45,3805.55,213.4,4559.65,757.9,1855.85,132.26,65.9,184.96,4469.2,830.6,158.0,151.87,1776.95,471.8,4879.4,6920.0,1762.7,1352.9,521.35,436.25,464.7,717.4,863.65,669.0,387.05,919.7,974.45
2024-12-09,7356.0,440.75,35.09,641.6,1878.05,2495.85,1266.85,904.1,1163.25,6868.35,174.55,249.55,222.78,1904.95,1288.95,414.0,2650.15,3829.05,213.77,4618.95,762.1,1870.0,130.93,65.22,184.13,4489.45,833.7,159.2,162.76,1786.25,482.5,4888.2,6849.4,1752.55,1429.15,560.65,433.9,470.55,719.65,858.05,659.65,387.65,867.9,933.95
2024-12-10,7403.15,435.2,36.25,645.35,1929.45,2467.2,1248.75,884.5,1153.65,6936.2,175.45,248.6,217.25,1908.9,1398.3,414.05,2628.0,3816.9,214.34,4627.7,761.5,1868.1,126.91,65.87,186.13,4477.0,835.0,156.85,163.27,1794.7,494.85,4873.7,6676.1,1750.65,1417.55,567.1,426.5,458.6,729.5,867.5,645.55,393.05,881.05,926.75
2024-12-11,7350.25,434.8,36.48,643.95,1936.95,2457.25,1233.8,909.35,1147.25,7115.1,174.42,253.7,214.52,1930.35,1439.6,416.95,2647.2,3708.3,214.68,4649.7,759.7,1863.1,126.49,65.2,190.28,4465.55,855.45,164.91,164.68,1794.7,516.25,4922.35,6706.45,1738.65,1420.75,555.15,429.9,474.25,730.75,861.6,641.75,384.75,904.75,935.05
2024-12-12,7319.7,433.55,36.06,646.25,1946.75,2504.1,1244.0,889.85,1145.65,7125.8,170.51,244.5,209.63,1948.0,1410.8,409.1,2601.35,3688.45,212.68,4660.55,749.1,1859.25,124.77,64.33,188.61,4464.35,839.9,162.73,158.56,1768.7,508.55,4955.75,6674.05,1671.35,1404.45,546.15,424.3,471.5,726.8,853.7,635.4,373.95,870.05,921.25
2024-12-13,7364.4,428.45,35.85,645.65,1913.0,2527.55,1259.95,889.55,1148.15,7182.8,169.73,242.75,210.98,1943.5,1424.6,410.3,2541.2,3652.3,213.15,4669.65,745.4,1871.75,125.23,64.23,189.43,4432.9,835.45,159.32,161.68,1805.65,505.75,4849.9,6569.35,1638.5,1390.35,555.7,423.2,465.95,725.45,861.55,631.8,373.95,868.0,929.7
2024-12-16,7357.0,425.5,35.64,645.4,1908.9,2512.4,1243.15,877.3,1150.9,7208.4,169.83,247.6,208.44,1957.95,1438.95,410.45,2642.8,3623.8,213.4,4676.35,743.4,1865.2,125.61,64.34,189.71,4406.75,842.5,158.94,171.64,1804.45,501.4,5030.65,6706.75,1624.95,1428.9,548.25,422.15,469.9,728.35,860.95,631.65,372.15,858.95,920.35
2024-12-17,7273.65,420.9,35.56,647.85,1950.5,2487.6,1231.9,887.55,1136.25,7152.8,163.87,242.35,206.79,1964.05,1422.25,402.9,2606.85,3542.95,210.29,4622.6,740.6,1833.25,120.98,63.61,185.78,4386.8,826.8,156.66,168.21,1784.05,494.7,5311.25,6750.55,1587.05,1498.4,540.5,421.0,468.3,715.35,850.55,621.4,363.75,860.2,904.9
2024-12-18,7230.55,415.0,35.05,633.45,1945.5,2457.4,1210.05,898.45,1122.25,7074.45,163.95,239.85,202.01,1948.95,1471.15,395.8,2525.0,3515.7,200.03,4482.85,731.95,1810.7,118.87,64.66,183.15,4390.35,813.0,153.35,162.37,1780.0,486.2,5100.7,6698.0,1556.2,1498.45,532.5,420.2,457.45,710.55,838.15,611.15,345.85,859.45,909.35
2024-12-19,7235.3,412.6,34.71,628.0,1952.55,2419.35,1205.0,895.65,1108.9,6918.55,163.17,242.25,203.12,1956.45,1482.0,391.95,2487.7,3498.15,200.95,4385.1,725.5,1793.5,117.13,65.07,184.93,4434.05,805.55,152.84,163.19,1762.1,486.85,5038.8,6686.35,1627.35,1522.25,524.5,417.75,448.45,703.4,832.8,609.6,339.6,849.95,907.1
2024-12-20,6921.6,401.1,34.17,612.55,1939.95,2344.95,1182.45,876.55,1071.85,6848.25,159.05,235.3,200.64,1860.75,1451.05,382.0,2567.75,3408.3,194.46,4190.2,700.25,1771.5,113.35,61.68,177.45,4395.6,784.25,148.41,153.1,1743.55,474.9,4724.1,6397.4,1722.2,1574.05,499.5,407.4,433.25,687.0,812.0,588.45,330.4,844.0,889.45
2024-12-23,6900.75,399.9,33.58,626.55,1851.35,2338.95,1191.8,879.85,1079.15,6866.7,164.38,240.95,196.11,1818.6,1453.45,382.95,2480.65,3460.55,197.02,4226.0,699.7,1801.0,112.6,61.95,177.13,4439.95,788.2,147.79,150.56,1745.35,466.5,4674.15,6373.3,1689.45,1585.35,487.2,405.5,429.6,691.3,821.15,584.15,319.15,842.6,902.75
2024-12-24,6857.75,399.4,33.78,627.3,1893.1,2372.45,1182.2,882.75,1078.9,6808.2,166.54,239.35,198.29,1815.5,1430.3,384.5,2487.4,3459.65,196.72,4216.2,700.8,1798.1,114.32,62.29,177.15,4612.25,788.8,147.86,154.59,1749.05,471.55,4629.5,6342.35,1676.75,1602.65,492.8,405.05,428.55,695.9,812.05,594.95,311.25,847.2,907.3
2024-12-26,6896.2,404.3,34.15,624.1,1871.5,2400.25,1243.95,869.6,1076.7,6815.75,161.47,241.75,196.78,1806.65,1402.9,386.6,2483.45,3511.65,197.68,4229.2,702.3,1790.75,114.67,61.75,180.17,4725.0,782.4,146.89,150.28,1752.8,470.45,4729.75,6352.65,1643.45,1686.2,486.9,397.25,427.7,679.2,812.45,593.55,309.3,846.6,900.95
2024-12-27,6886.35,399.0,34.31,624.3,1875.2,2409.95,1230.7,870.05,1077.45,6907.75,160.79,235.4,195.64,1777.55,1422.55,380.5,2512.6,3568.35,196.73,4233.35,700.45,1798.25,112.99,62.52,180.62,4681.95,779.25,146.22,148.95,1759.9,483.3,2317.4,6341.2,1668.1,1621.65,488.05,420.45,425.55,675.3,799.65,600.35,324.9,850.35,907.95
2024-12-30,6925.55,389.75,33.54,643.45,1786.45,2592.35,1218.5,878.25,1069.95,6888.25,159.0,225.6,192.79,1748.95,1395.1,377.9,2417.8,3588.55,201.05,4081.05,749.7,1777.9,110.93,63.82,178.84,4597.55,768.95,153.35,146.82,1740.7,463.5,2269.05,6341.35,1656.8,1705.85,487.05,426.45,408.3,669.5,788.3,599.25,321.75,858.95,903.5
2024-12-31,6796.55,392.4,33.81,638.5,1840.15,2528.65,1231.1,886.95,1064.7,6823.0,159.06,229.4,197.42,1758.65,1423.1,384.15,2470.7,3561.85,200.02,4178.35,734.75,1772.85,112.63,63.14,181.78,4554.25,786.9,149.04,150.22,1786.05,489.5,2227.8,6234.1,1658.25,1701.8,509.1,429.3,422.7,663.85,794.95,594.8,331.0,858.45,914.7
2025-01-01,6743.75,392.35,34.3,650.85,1814.85,2554.85,1218.7,882.5,1071.8,6935.3,159.93,233.23,203.72,1808.65,1543.05,386.4,2498.25,3561.0,200.51,4170.2,725.05,1782.75,114.02,64.19,180.22,4595.7,788.9,150.35,156.48,1788.4,488.6,2243.8,6286.1,1673.65,1699.7,503.4,429.8,428.1,677.8,793.2,591.65,329.45,879.25,920.3
2025-01-02,6705.25,395.5,34.4,648.7,1844.45,2597.7,1226.0,888.8,1086.6,7389.2,160.93,232.74,203.25,1804.85,1514.0,392.95,2490.8,3611.1,206.14,4235.8,725.1,1793.75,114.54,64.68,181.19,4537.75,794.5,152.04,158.05,1837.15,494.95,2253.8,6339.35,1720.4,1718.8,499.6,430.05,429.55,702.7,801.2,597.45,338.5,873.65,929.65
2025-01-03,6647.55,396.65,34.45,652.2,1874.05,2564.6,1199.55,905.7,1084.9,7407.25,157.68,230.06,202.16,1805.35,1496.3,393.65,2485.25,4025.2,205.25,4206.0,738.1,1749.2,114.4,65.08,177.02,4466.2,796.3,153.7,159.42,1838.65,501.4,2236.9,6160.85,1771.15,1690.15,501.65,426.4,432.1,723.55,793.4,591.1,341.25,856.85,939.45
2025-01-06,6486.45,378.65,34.05,630.7,1798.55,2474.45,1163.05,883.2,1063.4,7349.35,151.61,219.82,194.9,1731.25,1444.75,378.75,2344.8,3934.75,197.53,4101.75,712.1,1710.5,106.52,62.61,173.63,4266.95,770.35,145.42,147.61,1779.65,483.3,2130.35,5813.35,1673.2,1644.0,477.8,407.9,410.45,730.5,776.4,581.55,334.4,862.2,946.9
2025-01-07,6542.35,378.75,34.16,618.2,1754.6,2520.55,1174.0,900.2,1067.5,7353.95,154.98,224.82,195.83,1758.75,1449.1,379.8,2389.0,3830.3,197.31,4163.4,724.15,1713.4,109.15,62.44,173.73,4328.6,775.4,146.0,171.5,1772.05,490.05,2180.55,6025.15,1735.3,1680.7,485.85,404.9,416.15,732.95,778.75,584.45,400.45,877.8,955.0
2025-01-08,6473.5,374.05,35.44,606.95,1710.25,2515.25,1152.3,895.6,1074.95,7355.4,151.72,221.37,201.03,1722.4,1414.55,380.35,2313.35,3843.0,195.5,4109.8,717.6,1694.3,107.23,62.65,173.88,4262.15,769.9,143.77,166.95,1768.65,480.05,2155.7,5938.5,1701.7,1642.65,475.45,405.6,417.4,737.25,771.15,573.15,476.35,871.05,961.6
2025-01-09,6439.95,367.15,35.49,605.45,1700.95,2477.9,1132.35,902.9,1061.75,7277.45,148.91,216.38,198.34,1673.95,1443.0,372.2,2310.55,3813.8,193.44,4097.35,708.1,1667.8,104.88,62.37,173.04,4260.55,763.8,140.46,160.32,1790.2,470.55,2232.55,5856.5,1723.9,1606.25,464.1,402.8,410.3,730.7,760.45,565.75,450.85,877.1,970.1
2025-01-10,6000.6,356.35,34.55,596.55,1701.6,2374.4,1112.2,864.3,1040.7,7288.05,143.96,204.49,190.25,1594.45,1408.85,368.5,2234.2,3686.25,189.1,4000.5,706.65,1656.75,100.47,60.39,168.19,4228.8,779.15,135.71,156.94,1756.2,455.55,2223.15,5635.85,1676.3,1626.6,450.25,398.05,393.3,722.55,743.25,569.55,405.8,859.8,972.8
2025-01-13,5941.6,339.95,32.81,574.75,1595.1,2225.15,1066.65,823.25,1049.3,7150.95,137.67,192.58,179.7,1529.25,1376.25,362.9,2089.0,3507.45,187.72,3788.25,718.5,1630.85,93.07,59.33,160.87,4001.4,746.85,128.44,144.87,1738.4,438.3,2028.3,5566.6,1579.55,1579.1,425.65,394.4,357.95,713.55,729.5,561.9,374.75,822.75,965.45
2025-01-14,6084.8,356.95,33.7,566.3,1683.7,2380.55,1117.1,830.85,1051.65,7335.0,147.94,197.1,182.77,1572.5,1369.2,369.25,2149.05,3476.5,192.56,3828.35,712.7,1646.6,98.07,61.94,166.83,3995.0,757.75,135.55,148.76,1750.6,444.85,2231.55,5694.05,1608.0,1575.35,439.45,398.95,376.75,734.7,748.15,569.9,366.3,827.5,963.15
2025-01-15,6115.75,365.45,33.81,560.5,1684.25,2388.15,1128.9,843.4,1026.8,7177.4,148.28,202.16,182.71,1602.9,1371.85,374.6,2139.5,3568.45,194.14,3822.8,724.1,1643.05,97.19,62.02,167.77,4066.0,759.55,137.56,147.02,1789.6,451.25,2229.15,5957.05,1629.65,1755.9,437.55,401.95,371.9,735.2,753.7,570.95,356.4,820.35,955.55
2025-01-16,6184.25,368.9,34.43,574.7,1678.95,2427.85,1150.75,854.25,1038.0,7259.75,151.17,210.59,183.99,1603.25,1395.5,378.85,2193.4,3600.95,195.42,3918.75,722.3,1652.05,102.34,62.68,171.01,4111.75,763.2,142.98,155.37,1805.55,452.0,2248.15,6102.95,1648.05,1628.7,447.65,399.65,411.15,752.75,766.3,582.7,369.9,816.95,937.7
2025-01-17,6212.1,373.6,34.47,556.35,1683.8,2399.8,1163.5,821.65,991.05,7182.1,151.24,214.08,184.87,1597.9,1425.95,387.65,2281.05,3620.65,191.58,4116.6,719.25,1636.75,103.75,62.56,172.7,4090.2,779.2,146.19,153.62,1758.6,449.75,2315.05,6034.9,1691.0,1586.1,447.2,398.4,426.4,740.85,764.1,574.75,353.45,819.55,954.45
2025-01-20,6199.8,374.45,34.72,552.9,1654.45,2442.8,1148.7,885.1,988.05,7440.1,152.44,216.92,186.2,1598.4,1431.0,387.05,2359.6,3614.7,194.03,4187.5,720.85,1651.25,105.48,63.82,172.98,4114.3,791.1,146.7,164.18,1920.5,458.55,2438.45,6026.9,1712.3,1564.75,447.2,397.6,431.6,761.5,779.25,566.3,349.25,821.7,960.3
2025-01-21,6153.95,365.9,34.45,541.5,1604.0,2384.3,1106.2,852.4,970.2,7291.65,150.28,209.55,182.63,1527.55,1433.95,381.55,2296.05,3587.8,192.35,4050.8,717.35,1642.4,101.58,63.33,170.19,4009.8,782.7,142.39,156.27,1893.3,452.55,2351.85,5504.95,1682.9,1311.35,436.55,393.5,419.2,762.6,759.05,556.4,366.7,832.15,972.1
2025-01-22,6167.35,358.85,34.41,534.6,1573.55,2376.55,1102.25,855.15,959.3,7397.15,151.51,205.46,178.43,1504.7,1422.95,379.2,2199.95,3561.6,190.1,3903.45,715.95,1666.05,99.17,62.82,168.18,4011.5,770.65,140.25,153.52,1917.5,451.35,2287.75,5724.35,1611.6,1234.05,430.25,393.35,408.0,756.55,753.45,531.35,358.95,828.15,967.4
2025-01-23,6353.95,362.75,34.56,540.4,1607.75,2385.0,1104.0,841.7,951.05,7443.25,151.14,206.49,179.24,1516.15,1432.45,385.8,2184.25,3598.35,190.75,3922.55,716.1,1664.9,101.03,63.11,167.45,4134.8,795.2,141.37,160.84,1894.85,450.95,2319.55,5860.0,1622.7,1223.55,459.8,390.4,418.45,760.0,745.9,542.6,341.25,847.0,983.9
2025-01-24,6372.7,363.4,33.05,541.7,1621.0,2315.1,1094.15,823.15,948.5,7438.6,148.83,200.19,174.89,1500.25,1386.4,383.05,2106.35,3579.95,188.11,3849.8,707.1,1649.8,99.15,62.27,169.33,4161.8,787.5,140.68,157.35,1886.2,432.25,2299.55,5739.5,1599.55,1174.6,442.6,382.55,410.1,758.3,744.15,525.05,324.2,796.1,992.35
2025-01-27,6156.05,351.9,32.37,525.2,1607.85,2259.7,1082.0,814.75,948.1,7295.45,149.5,194.54,169.54,1344.05,1328.5,375.75,1980.0,3532.95,191.14,3670.65,688.5,1629.8,94.25,56.73,163.49,4175.75,747.7,137.05,148.42,1881.4,409.6,2228.45,5584.7,1533.3,1057.15,420.4,372.95,400.85,753.7,749.2,512.3,308.0,765.45,965.8
2025-01-28,6125.4,346.35,31.98,539.35,1577.25,2286.05,1080.7,799.85,983.8,7606.6,151.12,187.62,169.31,1264.6,1349.45,370.65,2066.0,3559.3,184.1,3599.15,671.8,1670.4,93.87,58.27,167.21,4282.5,750.05,137.82,138.21,1887.75,416.2,2322.7,5531.15,1491.15,986.95,413.65,358.15,407.65,759.1,752.4,497.2,310.05,744.0,961.25
2025-01-29,6173.85,350.95,33.97,541.55,1575.95,2318.6,1096.95,821.05,983.4,7759.65,150.34,199.86,175.49,1291.45,1332.0,379.45,2102.05,3568.1,186.18,3700.5,696.6,1677.3,96.14,59.82,179.07,4293.9,762.4,141.73,145.08,1920.35,429.95,2355.05,5701.9,1532.95,1081.75,459.15,362.4,427.65,761.4,758.45,502.25,314.9,759.35,960.5
2025-01-30,6135.7,352.15,35.38,540.6,1260.8,2252.6,1077.05,821.9,984.7,7901.65,148.25,196.37,174.93,1270.8,1367.2,385.05,2129.6,3575.4,184.96,3779.15,692.3,1691.5,95.16,61.19,175.29,4227.75,779.0,148.23,142.18,1901.5,429.9,2350.7,5599.3,1531.5,1050.2,446.35,358.0,436.9,774.8,762.6,503.8,314.25,759.7,966.7
2025-01-31,6336.0,364.5,35.92,536.75,1139.8,2287.8,1099.35,829.15,986.1,7885.1,151.38,208.09,177.38,1309.7,1436.45,395.9,2207.4,3664.65,187.21,3936.8,688.6,1698.75,98.03,63.24,174.6,4324.35,822.3,150.94,145.58,1901.3,438.15,2498.5,5732.95,1624.1,1048.15,445.95,370.6,476.3,778.2,772.9,504.3,326.7,746.65,1024.65
2025-02-01,6381.25,368.4,36.65,561.4,1176.35,2270.0,1084.1,818.5,998.15,8000.1,151.39,200.02,177.63,1306.9,1441.35,385.3,2100.2,4023.75,184.09,3774.95,696.3,1690.95,106.12,61.95,168.36,4492.4,794.7,141.22,145.17,1903.1,438.7,2379.7,5774.75,1606.85,1095.35,437.55,381.6,433.55,824.95,766.0,503.45,321.15,739.3,1069.85
2025-02-03,6396.25,354.9,37.48,582.5,1181.5,2261.85,1084.85,839.45,989.4,8425.8,147.56,196.24,176.47,1247.05,1485.5,374.0,2000.2,3947.85,180.56,3528.55,714.8,1678.0,101.72,62.26,169.68,4393.7,772.65,136.84,142.34,1884.5,428.65,2234.3,5681.15,1569.3,1077.55,435.45,368.15,407.15,825.3,760.95,485.5,312.9,742.1,1036.3
2025-02-04,6371.1,362.05,37.34,586.55,1149.95,2301.5,1125.1,830.2,1015.3,8475.35,151.01,206.72,187.89,1290.5,1486.6,376.55,2024.75,3919.85,181.23,3729.75,708.5,1720.9,100.74,62.12,173.44,4345.2,781.9,137.84,145.41,1928.5,451.6,2196.25,5857.7,1554.5,1085.0,436.05,363.95,400.1,835.75,779.2,502.4,312.0,740.05,1034.2
2025-02-05,6384.5,366.2,37.02,583.65,1129.45,2324.6,1144.35,844.45,1013.3,8509.45,153.96,209.01,194.04,1348.85,1492.0,382.85,2027.2,3865.7,183.87,3817.3,700.1,1737.8,101.84,63.33,179.67,4415.4,791.9,137.93,145.5,1911.75,458.2,2203.5,6096.6,1564.65,1121.4,443.4,367.15,406.3,821.35,766.05,515.0,327.6,746.1,1015.3
2025-02-06,6421.9,365.35,38.65,568.6,1103.45,2312.45,1164.05,854.7,1020.7,8507.3,152.28,204.84,210.1,1328.05,1460.35,379.6,1963.9,3748.45,183.62,3771.9,688.9,1743.85,99.98,63.73,182.83,4394.85,783.8,136.31,147.39,1915.95,461.05,2198.5,6022.1,1573.9,1072.25,451.9,377.4,403.05,810.7,752.25,533.25,348.55,746.35,1023.35
2025-02-07,6436.6,367.1,40.32,553.7,1108.3,2338.8,1146.1,861.6,1024.1,8474.25,152.37,202.84,209.8,1336.2,1465.0,378.25,1924.8,3743.5,188.14,3818.85,680.85,1732.75,100.54,64.09,182.24,4364.55,774.1,133.43,144.54,1929.25,448.4,2230.2,6001.75,1547.2,1057.7,444.95,376.05,395.05,815.55,737.2,529.6,346.85,744.85,1021.2
2025-02-10,6377.4,358.2,37.55,548.45,1063.4,2290.8,1144.2,848.85,1011.75,8286.8,148.91,202.98,210.46,1297.6,1433.1,370.5,1869.45,3722.05,186.56,3786.65,665.65,1715.75,97.98,62.91,176.79,4325.15,773.7,131.05,141.38,1960.15,451.45,2201.15,5785.4,1518.55,1020.3,431.4,368.85,381.45,799.1,736.8,528.65,339.05,736.3,1027.5
2025-02-11,6116.75,349.1,35.28,520.35,1034.5,2321.75,1140.1,806.9,1007.4,8191.2,144.41,199.71,207.43,1239.9,1371.4,359.0,1766.75,3682.7,183.67,3649.45,705.1,1701.4,92.5,61.64,171.38,4316.85,750.95,126.25,133.95,1918.6,425.5,2185.2,5491.5,1467.4,979.85,415.8,341.3,369.5,784.35,731.1,510.95,326.25,722.15,1013.8
2025-02-12,6154.05,348.1,34.4,534.5,999.85,2353.45,1128.95,790.2,1006.9,8214.05,142.43,198.83,207.14,1235.7,1325.15,360.35,1719.05,3689.9,183.95,3594.15,694.35,1706.8,92.04,62.16,171.81,4337.5,759.15,125.35,136.7,1943.95,410.95,2189.95,5547.95,1423.2,986.35,401.5,293.7,371.65,816.4,733.15,511.35,314.4,709.45,1029.75
2025-02-13,6134.35,347.85,33.95,513.4,1022.65,2244.7,1111.55,801.0,1008.2,8409.0,140.29,201.82,206.82,1227.0,1320.15,361.65,1683.3,3696.5,181.8,3660.3,695.95,1697.7,91.24,61.49,169.6,4364.85,746.35,126.57,134.32,1972.8,415.95,2211.5,5610.9,1416.1,980.1,410.15,287.0,379.3,859.85,727.65,516.45,309.1,702.3,1022.8
2025-02-14,6174.0,337.15,33.41,488.55,1002.4,2152.65,1062.7,771.2,997.5,8392.3,135.38,193.31,196.6,1205.3,1300.65,354.2,1606.0,3682.65,181.01,3513.7,693.05,1694.85,85.7,60.6,163.93,4223.3,732.6,121.75,126.67,1952.4,404.25,2166.35,5443.7,1351.1,959.55,392.7,278.85,359.9,859.0,722.15,489.25,298.8,690.35,1022.55
2025-02-17,6146.85,337.2,32.08,474.55,999.6,2223.7,1082.9,779.9,992.95,8426.6,132.82,193.47,208.12,1206.95,1305.95,360.1,1518.5,3621.5,181.54,3475.7,676.7,1717.35,87.03,61.5,167.21,4303.0,725.45,121.78,122.31,1945.3,400.85,2083.1,5550.5,1261.05,967.75,393.7,278.45,342.45,853.1,727.7,487.3,295.6,700.9,1023.25
2025-02-18,6097.45,339.6,31.76,469.1,982.95,2220.3,1085.15,761.95,994.15,8465.9,130.31,186.57,207.55,1184.55,1294.25,361.1,1423.75,3676.6,180.69,3344.6,670.1,1723.05,83.58,59.52,164.63,4345.55,719.2,119.27,119.19,1963.35,396.85,1961.75,5438.4,1233.9,978.6,399.8,265.1,333.35,865.35,725.8,506.55,281.8,700.4,1026.95
2025-02-19,6017.6,347.65,31.97,475.9,1003.45,2180.8,1082.85,756.05,1011.35,8439.45,133.48,195.09,207.68,1208.25,1325.15,362.3,1544.85,3685.0,181.18,3363.75,670.05,1727.2,88.8,59.99,169.45,4399.9,728.3,124.27,126.78,1985.0,400.05,2180.1,5636.5,1288.8,1027.7,442.7,265.0,376.85,857.9,727.3,509.35,294.15,704.35,1025.3
2025-02-20,6023.65,357.95,32.54,468.4,987.35,2179.0,1111.7,762.2,1017.2,8399.45,136.49,200.17,213.96,1249.25,1310.2,367.95,1576.1,3623.8,184.38,3408.55,676.95,1687.1,91.15,61.36,169.73,4501.45,735.5,124.78,127.91,1970.55,406.35,2154.3,5689.25,1470.55,991.55,445.7,270.3,381.55,849.8,729.7,517.95,290.5,714.6,1008.9
2025-02-21,5960.45,357.2,32.35,477.65,979.35,2133.1,1083.25,757.25,1008.95,8396.7,139.38,196.41,215.42,1255.65,1303.1,369.95,1553.6,3596.7,179.85,3368.5,672.5,1692.5,89.41,60.63,168.92,4510.75,731.1,125.11,124.4,1953.05,402.4,2119.45,5588.65,1415.85,975.7,441.85,276.1,371.7,835.2,722.0,507.45,285.85,713.75,1004.0
2025-02-24,5851.8,354.6,31.97,499.95,963.05,2115.15,1070.4,746.65,1010.05,8354.95,139.08,191.43,214.47,1213.95,1280.45,364.8,1642.9,3570.9,181.24,3350.4,721.5,1677.1,87.36,59.9,164.23,4536.0,720.35,123.47,122.79,1966.1,391.15,2151.05,5541.35,1379.15,959.4,430.0,273.0,364.15,839.25,716.4,504.95,280.6,700.8,1002.4
2025-02-25,5695.65,351.5,31.45,476.5,969.65,2129.85,1080.35,769.6,1009.1,8488.8,135.34,194.61,217.32,1201.25,1289.65,361.15,1608.05,3530.75,178.71,3287.4,716.15,1682.35,86.23,58.81,166.24,4427.45,710.35,123.26,123.51,1967.25,389.95,2123.25,5497.55,1396.8,959.95,421.9,273.65,363.5,840.7,710.9,508.9,274.4,688.9,1004.85
2025-02-27,5563.15,343.3,32.62,448.3,960.0,2110.95,1078.95,817.75,1016.7,8705.4,136.89,187.44,218.47,1153.75,1234.4,363.85,1520.5,3507.2,178.71,3242.65,700.15,1700.7,83.15,59.22,156.94,4443.4,694.35,120.36,116.07,1947.55,379.15,2101.95,5371.95,1367.15,989.95,407.5,274.55,350.05,856.75,703.9,503.05,268.7,677.3,1008.0
2025-02-28,5411.1,339.2,32.13,436.05,928.05,2096.0,1069.4,855.35,1015.55,8530.3,141.19,179.17,212.63,1107.9,1193.25,369.35,1437.75,3403.95,177.62,3088.2,686.3,1732.4,79.19,58.39,155.93,4477.3,670.95,112.42,108.56,1902.95,383.25,2131.05,4991.65,1287.9,936.25,400.5,286.7,332.4,838.8,688.8,493.9,252.05,652.4,963.7
2025-03-03,5456.1,342.85,31.38,456.95,921.7,2117.1,1053.05,895.95,1007.25,8627.85,140.23,185.47,217.34,1104.2,1144.35,360.35,1433.9,3453.2,179.48,3187.05,684.6,1701.55,79.6,57.69,154.69,4464.7,676.6,111.13,107.41,1914.6,362.65,2153.15,4715.15,1269.35,945.15,395.35,274.85,323.6,827.95,695.3,485.95,252.8,651.55,953.9
2025-03-04,5389.05,345.95,31.49,477.3,937.5,2144.8,1057.95,918.05,1001.8,8585.95,147.35,192.75,222.04,1116.25,1184.85,363.85,1411.6,3408.4,176.51,3311.15,673.65,1710.0,79.95,56.83,152.82,4598.7,673.85,114.59,112.16,1907.8,374.55,2162.5,4616.1,1277.9,948.65,395.4,271.8,326.15,834.65,716.05,474.2,252.4,654.2,954.55
2025-03-05,5553.4,351.4,32.07,476.0,958.15,2245.85,1112.7,910.2,1014.45,8298.7,147.43,196.06,222.33,1139.0,1243.25,368.25,1415.05,3474.5,181.51,3424.5,702.15,1690.0,83.44,57.95,158.25,4698.1,695.15,117.73,114.65,1933.1,385.7,2246.7,4703.6,1312.95,992.1,407.0,271.65,336.25,844.0,730.35,509.05,258.45,677.25,956.8
2025-03-06,5638.3,354.05,33.89,491.35,984.4,2252.85,1136.2,905.7,1034.1,8410.85,149.3,198.4,245.88,1175.9,1231.3,382.6,1421.1,3540.5,181.74,3417.7,695.55,1691.2,82.99,57.77,163.3,4762.4,702.35,120.59,116.54,1921.7,382.9,2242.4,4662.7,1326.7,997.75,444.8,280.45,337.55,839.05,732.05,521.9,268.9,688.55,958.15
2025-03-07,5624.15,351.45,34.76,487.75,996.7,2247.5,1144.5,912.7,1037.65,8404.5,149.93,196.95,240.67,1152.9,1271.05,380.65,1628.25,3593.6,180.51,3452.05,695.45,1689.25,83.87,57.34,163.93,4657.55,700.65,123.42,118.54,1935.4,385.15,2338.2,4664.05,1380.05,992.1,447.3,278.1,341.5,834.8,732.75,517.6,273.4,679.65,962.05
2025-03-10,5503.5,352.45,35.21,481.9,962.7,2228.3,1142.9,901.65,1035.85,8342.6,147.97,192.11,234.81,1107.3,1228.65,375.15,1631.0,3603.75,179.12,3417.9,696.0,1687.5,80.25,56.37,159.06,4627.55,689.7,119.75,111.83,1921.75,363.95,2302.7,4520.55,1318.85,940.2,424.05,267.85,335.7,843.25,728.9,512.2,258.8,677.65,957.3
2025-03-11,5420.05,352.45,35.07,485.2,938.55,2250.6,1135.0,932.95,1025.65,8340.45,140.11,194.12,241.37,1104.45,1214.5,379.05,1582.05,3631.65,179.12,3459.85,695.9,1685.5,80.26,55.36,157.99,4651.45,691.15,119.3,109.41,1935.2,357.8,2255.95,4686.4,1293.7,944.5,420.35,259.3,330.65,838.6,729.85,507.6,246.95,681.8,959.85
